,departure,arrival,transfers,first_mile_mode,first_mile_duration,last_mile_mode,last_mile_duration
275,2025-09-22 17:50:00,2025-09-22 18:20:00,0,taxi,30,walk,0
276,2025-09-22 17:55:00,2025-09-22 18:25:00,0,taxi,30,walk,0
277,2025-09-22 18:00:00,2025-09-22 18:30:00,0,taxi,30,walk,0
278,2025-09-22 18:05:00,2025-09-22 18:35:00,0,taxi,30,walk,0
279,2025-09-22 18:08:00,2025-09-22 18:49:00,1,walk,5,taxi,25
280,2025-09-22 18:10:00,2025-09-22 18:40:00,0,taxi,30,walk,0
281,2025-09-22 18:15:00,2025-09-22 18:45:00,0,taxi,30,walk,0
282,2025-09-22 18:20:00,2025-09-22 18:50:00,0,taxi,30,walk,0
283,2025-09-22 18:25:00,2025-09-22 18:55:00,0,taxi,30,walk,0
284,2025-09-22 18:30:00,2025-09-22 19:00:00,0,taxi,30,walk,0
285,2025-09-22 18:35:00,2025-09-22 19:05:00,0,taxi,30,walk,0
286,2025-09-22 18:40:00,2025-09-22 19:10:00,0,taxi,30,walk,0
287,2025-09-22 18:42:00,2025-09-22 19:30:00,1,walk,14,taxi,28
288,2025-09-22 18:45:00,2025-09-22 19:15:00,0,taxi,30,walk,0
289,2025-09-22 18:50:00,2025-09-22 19:20:00,0,taxi,30,walk,0
290,2025-09-22 18:55:00,2025-09-22 19:25:00,0,taxi,30,walk,0
291,2025-09-22 19:00:00,2025-09-22 19:30:00,0,taxi,30,walk,0
292,2025-09-22 19:05:00,2025-09-22 19:35:00,0,taxi,30,walk,0
293,2025-09-22 19:08:00,2025-09-22 19:49:00,1,walk,5,taxi,25
294,2025-09-22 19:10:00,2025-09-22 19:40:00,0,taxi,30,walk,0
295,2025-09-22 19:15:00,2025-09-22 19:45:00,0,taxi,30,walk,0
296,2025-09-22 19:20:00,2025-09-22 19:50:00,0,taxi,30,walk,0
297,2025-09-22 19:25:00,2025-09-22 19:55:00,0,taxi,30,walk,0
298,2025-09-22 19:30:00,2025-09-22 20:00:00,0,taxi,30,walk,0
299,2025-09-22 19:35:00,2025-09-22 20:05:00,0,taxi,30,walk,0
300,2025-09-22 19:40:00,2025-09-22 20:10:00,0,taxi,30,walk,0
301,2025-09-22 19:45:00,2025-09-22 20:15:00,0,taxi,30,walk,0
302,2025-09-22 19:50:00,2025-09-22 20:20:00,0,taxi,30,walk,0
303,2025-09-22 19:55:00,2025-09-22 20:25:00,0,taxi,30,walk,0
304,2025-09-22 20:00:00,2025-09-22 20:30:00,0,taxi,30,walk,0
305,2025-09-22 20:05:00,2025-09-22 20:35:00,0,taxi,30,walk,0
306,2025-09-22 20:10:00,2025-09-22 20:40:00,0,taxi,30,walk,0
307,2025-09-22 20:15:00,2025-09-22 20:45:00,0,taxi,30,walk,0
308,2025-09-22 20:20:00,2025-09-22 20:50:00,0,taxi,30,walk,0
309,2025-09-22 20:25:00,2025-09-22 20:55:00,0,taxi,30,walk,0
310,2025-09-22 20:30:00,2025-09-22 21:00:00,0,taxi,30,walk,0
311,2025-09-22 20:35:00,2025-09-22 21:05:00,0,taxi,30,walk,0
